cohort,column,language,metric,value
2017-07,days_open_merged,Java,count,62735.0
2017-07,days_open_merged,JavaScript,count,147362.0
2017-07,days_open_merged,Jolie,count,6.0
2017-07,days_open_merged,Julia,count,1888.0
2017-07,days_open_merged,Jupyter Notebook,count,3389.0
2017-07,days_open_merged,KiCad,count,160.0
2017-07,days_open_merged,Kotlin,count,1887.0
2017-07,days_open_merged,LLVM,count,16.0
2017-07,days_open_merged,LOLCODE,count,8.0
2017-07,days_open_merged,LSL,count,1.0
2017-07,days_open_merged,LabVIEW,count,29.0
2017-07,days_open_merged,Lasso,count,0.0
2017-07,days_open_merged,Lean,count,31.0
2017-07,days_open_merged,Lex,count,3.0
2017-07,days_open_merged,LilyPond,count,21.0
2017-07,days_open_merged,Limbo,count,1.0
2017-07,days_open_merged,Liquid,count,70.0
2017-07,days_open_merged,LiveScript,count,29.0
2017-07,days_open_merged,Logos,count,177.0
2017-07,days_open_merged,Logtalk,count,1.0
2017-07,days_open_merged,LookML,count,31.0
2017-07,days_open_merged,LoomScript,count,
2017-07,days_open_merged,Lua,count,2322.0
2017-07,days_open_merged,M,count,9.0
2017-07,days_open_merged,M4,count,50.0
2017-07,days_open_merged,MAXScript,count,30.0
2017-07,days_open_merged,MQL4,count,2.0
2017-07,days_open_merged,MQL5,count,23.0
2017-07,days_open_merged,Makefile,count,1917.0
2017-07,days_open_merged,Mako,count,15.0
2017-07,days_open_merged,Mask,count,1.0
2017-07,days_open_merged,Mathematica,count,136.0
2017-07,days_open_merged,Matlab,count,848.0
2017-07,days_open_merged,Max,count,12.0
2017-07,days_open_merged,Mercury,count,
2017-07,days_open_merged,Meson,count,4.0
2017-07,days_open_merged,Metal,count,
2017-07,days_open_merged,Modelica,count,54.0
2017-07,days_open_merged,Modula-2,count,
2017-07,days_open_merged,Monkey,count,
2017-07,days_open_merged,MoonScript,count,28.0
2017-07,days_open_merged,NCL,count,2.0
2017-07,days_open_merged,NSIS,count,122.0
2017-07,days_open_merged,Nemerle,count,
2017-07,days_open_merged,NetLogo,count,15.0
2017-07,days_open_merged,NewLisp,count,3.0
2017-07,days_open_merged,Nginx,count,118.0
2017-07,days_open_merged,Nim,count,108.0
2017-07,days_open_merged,Nimrod,count,5.0
2017-07,days_open_merged,Nix,count,648.0
2017-07,days_open_merged,OCaml,count,1180.0
2017-07,days_open_merged,Objective-C,count,4179.0
2017-07,days_open_merged,Objective-C++,count,70.0
2017-07,days_open_merged,Objective-J,count,6.0
2017-07,days_open_merged,OpenEdge ABL,count,35.0
2017-07,days_open_merged,OpenSCAD,count,24.0
2017-07,days_open_merged,Ox,count,1.0
2017-07,days_open_merged,Oz,count,1.0
2017-07,days_open_merged,P4,count,25.0
2017-07,days_open_merged,PAWN,count,9.0
2017-07,days_open_merged,PHP,count,38281.0
2017-07,days_open_merged,PLSQL,count,282.0
2017-07,days_open_merged,PLpgSQL,count,507.0
2017-07,days_open_merged,POV-Ray SDL,count,4.0
2017-07,days_open_merged,Pan,count,8.0
2017-07,days_open_merged,Papyrus,count,2.0
2017-07,days_open_merged,Parrot,count,6.0
2017-07,days_open_merged,Pascal,count,173.0
2017-07,days_open_merged,Pep8,count,
2017-07,days_open_merged,Perl,count,1893.0
2017-07,days_open_merged,Perl 6,count,37.0
2017-07,days_open_merged,Perl6,count,119.0
2017-07,days_open_merged,PicoLisp,count,2.0
2017-07,days_open_merged,PigLatin,count,
2017-07,days_open_merged,Pony,count,19.0
2017-07,days_open_merged,PostScript,count,176.0
2017-07,days_open_merged,PowerBuilder,count,70.0
2017-07,days_open_merged,PowerShell,count,3631.0
2017-07,days_open_merged,Processing,count,169.0
2017-07,days_open_merged,Prolog,count,24.0
2017-07,days_open_merged,Propeller Spin,count,
2017-07,days_open_merged,Protocol Buffer,count,144.0
2017-07,days_open_merged,Puppet,count,580.0
2017-07,days_open_merged,Pure Data,count,13.0
2017-07,days_open_merged,PureBasic,count,3.0
2017-07,days_open_merged,PureScript,count,233.0
2017-07,days_open_merged,Python,count,72066.0
2017-07,days_open_merged,QML,count,180.0
2017-07,days_open_merged,QMake,count,12.0
2017-07,days_open_merged,R,count,2761.0
2017-07,days_open_merged,RAML,count,41.0
2017-07,days_open_merged,REALbasic,count,2.0
2017-07,days_open_merged,REXX,count,
2017-07,days_open_merged,Racket,count,152.0
2017-07,days_open_merged,Ragel,count,1.0
2017-07,days_open_merged,Ragel in Ruby Host,count,
2017-07,days_open_merged,Rascal,count,9.0
2017-07,days_open_merged,Rebol,count,7.0
2017-07,days_open_merged,Red,count,6.0
2017-07,days_open_merged,Ren'Py,count,6.0
2017-07,days_open_merged,RenderScript,count,
2017-07,days_open_merged,Ring,count,10.0
2017-07,days_open_merged,RobotFramework,count,27.0
2017-07,days_open_merged,Roff,count,344.0
2017-07,days_open_merged,Ruby,count,43607.0
2017-07,days_open_merged,Rust,count,4545.0
2017-07,days_open_merged,SAS,count,45.0
2017-07,days_open_merged,SMT,count,28.0
2017-07,days_open_merged,SQF,count,170.0
2017-07,days_open_merged,SQLPL,count,65.0
2017-07,days_open_merged,SRecode Template,count,4.0
2017-07,days_open_merged,SaltStack,count,404.0
2017-07,days_open_merged,Scala,count,7213.0
2017-07,days_open_merged,Scheme,count,114.0
2017-07,days_open_merged,Scilab,count,20.0
2017-07,days_open_merged,Self,count,
2017-07,days_open_merged,ShaderLab,count,26.0
2017-07,days_open_merged,Shell,count,14665.0
2017-07,days_open_merged,Shen,count,
2017-07,days_open_merged,Slash,count,1.0
2017-07,days_open_merged,Smali,count,4.0
2017-07,days_open_merged,Smalltalk,count,210.0
2017-07,days_open_merged,Smarty,count,503.0
2017-07,days_open_merged,SourcePawn,count,82.0
2017-07,days_open_merged,Squirrel,count,9.0
2017-07,days_open_merged,Stan,count,6.0
2017-07,days_open_merged,Standard ML,count,113.0
2017-07,days_open_merged,Stata,count,25.0
2017-07,days_open_merged,SuperCollider,count,15.0
2017-07,days_open_merged,Swift,count,6895.0
2017-07,days_open_merged,SystemVerilog,count,9.0
2017-07,days_open_merged,TI Program,count,
2017-07,days_open_merged,TLA,count,1.0
2017-07,days_open_merged,TXL,count,
2017-07,days_open_merged,Tcl,count,163.0
2017-07,days_open_merged,TeX,count,1402.0
2017-07,days_open_merged,Terra,count,5.0
2017-07,days_open_merged,Thrift,count,21.0
2017-07,days_open_merged,Turing,count,
2017-07,days_open_merged,TypeScript,count,19376.0
2017-07,days_open_merged,Uno,count,2.0
2017-07,days_open_merged,UnrealScript,count,6.0
2017-07,days_open_merged,UrWeb,count,1.0
2017-07,days_open_merged,VCL,count,
2017-07,days_open_merged,VHDL,count,68.0
2017-07,days_open_merged,Vala,count,310.0
2017-07,days_open_merged,Verilog,count,106.0
2017-07,days_open_merged,Vim script,count,845.0
2017-07,days_open_merged,VimL,count,59.0
2017-07,days_open_merged,Visual Basic,count,645.0
2017-07,days_open_merged,Volt,count,
2017-07,days_open_merged,Vue,count,2144.0
2017-07,days_open_merged,Web Ontology Language,count,249.0
2017-07,days_open_merged,WebAssembly,count,21.0
2017-07,days_open_merged,WebIDL,count,
2017-07,days_open_merged,X10,count,
2017-07,days_open_merged,XC,count,60.0
2017-07,days_open_merged,XML,count,
2017-07,days_open_merged,XProc,count,
2017-07,days_open_merged,XQuery,count,89.0
2017-07,days_open_merged,XS,count,2.0
2017-07,days_open_merged,XSLT,count,588.0
2017-07,days_open_merged,Xojo,count,2.0
2017-07,days_open_merged,Xtend,count,91.0
2017-07,days_open_merged,Yacc,count,42.0
2017-07,days_open_merged,Zephir,count,
2017-07,days_open_merged,eC,count,0.0
2017-07,days_open_merged,nesC,count,10.0
2017-07,days_open_merged,ooc,count,1.0
2017-07,days_open_merged,wdl,count,
2017-07,days_open_merged,xBase,count,12.0
2017-08,days_open_merged,1C Enterprise,count,84.0
2017-08,days_open_merged,ABAP,count,34.0
2017-08,days_open_merged,AGS Script,count,12.0
2017-08,days_open_merged,AMPL,count,21.0
2017-08,days_open_merged,ANTLR,count,39.0
2017-08,days_open_merged,API Blueprint,count,148.0
2017-08,days_open_merged,APL,count,4.0
2017-08,days_open_merged,ASP,count,232.0
2017-08,days_open_merged,ATS,count,
2017-08,days_open_merged,ActionScript,count,179.0
2017-08,days_open_merged,Ada,count,21.0
2017-08,days_open_merged,Agda,count,6.0
2017-08,days_open_merged,Alloy,count,5.0
2017-08,days_open_merged,AngelScript,count,
2017-08,days_open_merged,ApacheConf,count,166.0
2017-08,days_open_merged,Apex,count,247.0
2017-08,days_open_merged,AppleScript,count,1.0
2017-08,days_open_merged,Arc,count,
2017-08,days_open_merged,Arduino,count,395.0
2017-08,days_open_merged,AspectJ,count,3.0
2017-08,days_open_merged,Assembly,count,285.0
2017-08,days_open_merged,Augeas,count,6.0
2017-08,days_open_merged,AutoHotkey,count,19.0
2017-08,days_open_merged,AutoIt,count,8.0
2017-08,days_open_merged,Awk,count,5.0
2017-08,days_open_merged,Ballerina,count,
2017-08,days_open_merged,Batchfile,count,351.0
2017-08,days_open_merged,Bison,count,
2017-08,days_open_merged,BitBake,count,166.0
2017-08,days_open_merged,BlitzBasic,count,
2017-08,days_open_merged,BlitzMax,count,
2017-08,days_open_merged,Bluespec,count,
2017-08,days_open_merged,Brainfuck,count,
2017-08,days_open_merged,Brightscript,count,7.0
2017-08,days_open_merged,Bro,count,1.0
2017-08,days_open_merged,C,count,14834.0
2017-08,days_open_merged,C#,count,23736.0
2017-08,days_open_merged,C++,count,29432.0
2017-08,days_open_merged,CLIPS,count,0.0
2017-08,days_open_merged,CMake,count,639.0
2017-08,days_open_merged,COBOL,count,7.0
2017-08,days_open_merged,CSS,count,25157.0
2017-08,days_open_merged,CWeb,count,
2017-08,days_open_merged,CartoCSS,count,36.0
2017-08,days_open_merged,Ceylon,count,10.0
2017-08,days_open_merged,Chapel,count,239.0
2017-08,days_open_merged,ChucK,count,
2017-08,days_open_merged,Cirru,count,3.0
2017-08,days_open_merged,Clean,count,2.0
2017-08,days_open_merged,Clojure,count,1174.0
2017-08,days_open_merged,CoffeeScript,count,1557.0
2017-08,days_open_merged,ColdFusion,count,176.0
2017-08,days_open_merged,Common Lisp,count,205.0
2017-08,days_open_merged,Component Pascal,count,6.0
2017-08,days_open_merged,Cool,count,
2017-08,days_open_merged,Coq,count,76.0
2017-08,days_open_merged,Crystal,count,248.0
2017-08,days_open_merged,Csound,count,
2017-08,days_open_merged,Csound Document,count,
2017-08,days_open_merged,Cucumber,count,2.0
2017-08,days_open_merged,Cuda,count,45.0
2017-08,days_open_merged,D,count,442.0
2017-08,days_open_merged,DIGITAL Command Language,count,44.0
2017-08,days_open_merged,DM,count,2053.0
2017-08,days_open_merged,DOT,count,
2017-08,days_open_merged,DTrace,count,9.0
2017-08,days_open_merged,Dart,count,687.0
2017-08,days_open_merged,DataWeave,count,
2017-08,days_open_merged,Delphi,count,0.0
2017-08,days_open_merged,Diff,count,2.0
2017-08,days_open_merged,Dylan,count,
2017-08,days_open_merged,E,count,
2017-08,days_open_merged,ECL,count,4.0
2017-08,days_open_merged,EQ,count,
2017-08,days_open_merged,Eagle,count,152.0
2017-08,days_open_merged,Eiffel,count,12.0
2017-08,days_open_merged,Elixir,count,2244.0
2017-08,days_open_merged,Elm,count,315.0
2017-08,days_open_merged,Emacs Lisp,count,587.0
2017-08,days_open_merged,EmberScript,count,15.0
2017-08,days_open_merged,Erlang,count,808.0
2017-08,days_open_merged,F#,count,387.0
2017-08,days_open_merged,FLUX,count,
2017-08,days_open_merged,FORTRAN,count,15.0
2017-08,days_open_merged,Factor,count,3.0
2017-08,days_open_merged,Forth,count,9.0
2017-08,days_open_merged,Fortran,count,473.0
2017-08,days_open_merged,FreeMarker,count,193.0
2017-08,days_open_merged,GAMS,count,29.0
2017-08,days_open_merged,GAP,count,110.0
2017-08,days_open_merged,GCC Machine Description,count,6.0
2017-08,days_open_merged,GDB,count,2.0
2017-08,days_open_merged,GDScript,count,69.0
2017-08,days_open_merged,GLSL,count,72.0
2017-08,days_open_merged,Game Maker Language,count,16.0
2017-08,days_open_merged,Genshi,count,
2017-08,days_open_merged,Gherkin,count,215.0
2017-08,days_open_merged,Glyph,count,1.0
2017-08,days_open_merged,Gnuplot,count,31.0
2017-08,days_open_merged,Go,count,25737.0
2017-08,days_open_merged,Gosu,count,61.0
2017-08,days_open_merged,Grammatical Framework,count,10.0
2017-08,days_open_merged,Groff,count,1.0
2017-08,days_open_merged,Groovy,count,2027.0
2017-08,days_open_merged,HCL,count,1109.0
2017-08,days_open_merged,HLSL,count,8.0
2017-08,days_open_merged,HTML,count,55234.0
2017-08,days_open_merged,Hack,count,20.0
2017-08,days_open_merged,Handlebars,count,1.0
2017-08,days_open_merged,Harbour,count,10.0
2017-08,days_open_merged,Haskell,count,1923.0
2017-08,days_open_merged,Haxe,count,165.0
2017-08,days_open_merged,Hy,count,1.0
2017-08,days_open_merged,HyPhy,count,5.0
2017-08,days_open_merged,IDL,count,14.0
2017-08,days_open_merged,IGOR Pro,count,3.0
2017-08,days_open_merged,Idris,count,27.0
2017-08,days_open_merged,Inform 7,count,24.0
2017-08,days_open_merged,Inno Setup,count,11.0
2017-08,days_open_merged,Io,count,5.0
2017-08,days_open_merged,Isabelle,count,7.0
2017-08,days_open_merged,Jasmin,count,
2017-08,days_open_merged,Java,count,62515.0
2017-08,days_open_merged,JavaScript,count,160175.0
2017-08,days_open_merged,Jolie,count,2.0
2017-08,days_open_merged,Julia,count,2115.0
2017-08,days_open_merged,Jupyter Notebook,count,3210.0
2017-08,days_open_merged,KiCad,count,80.0
2017-08,days_open_merged,Kotlin,count,2307.0
2017-08,days_open_merged,LLVM,count,28.0
2017-08,days_open_merged,LOLCODE,count,1.0
2017-08,days_open_merged,LSL,count,16.0
2017-08,days_open_merged,LabVIEW,count,27.0
2017-08,days_open_merged,Lasso,count,1.0
2017-08,days_open_merged,Lean,count,9.0
2017-08,days_open_merged,Lex,count,2.0
2017-08,days_open_merged,LilyPond,count,6.0
2017-08,days_open_merged,Limbo,count,
2017-08,days_open_merged,Liquid,count,109.0
2017-08,days_open_merged,LiveScript,count,16.0
2017-08,days_open_merged,Logos,count,153.0
2017-08,days_open_merged,Logtalk,count,10.0
2017-08,days_open_merged,LookML,count,46.0
2017-08,days_open_merged,LoomScript,count,
2017-08,days_open_merged,Lua,count,2712.0
2017-08,days_open_merged,M,count,29.0
2017-08,days_open_merged,M4,count,41.0
2017-08,days_open_merged,MAXScript,count,13.0
2017-08,days_open_merged,MQL4,count,1.0
2017-08,days_open_merged,MQL5,count,
2017-08,days_open_merged,Makefile,count,1871.0
2017-08,days_open_merged,Mako,count,7.0
2017-08,days_open_merged,Mask,count,4.0
2017-08,days_open_merged,Mathematica,count,149.0
2017-08,days_open_merged,Matlab,count,809.0
2017-08,days_open_merged,Max,count,8.0
2017-08,days_open_merged,Mercury,count,0.0
2017-08,days_open_merged,Meson,count,
2017-08,days_open_merged,Metal,count,1.0
2017-08,days_open_merged,Modelica,count,43.0
2017-08,days_open_merged,Modula-2,count,1.0
2017-08,days_open_merged,Monkey,count,
2017-08,days_open_merged,MoonScript,count,6.0
2017-08,days_open_merged,NCL,count,4.0
2017-08,days_open_merged,NSIS,count,106.0
2017-08,days_open_merged,Nemerle,count,1.0
2017-08,days_open_merged,NetLogo,count,9.0
2017-08,days_open_merged,NewLisp,count,
2017-08,days_open_merged,Nginx,count,150.0
2017-08,days_open_merged,Nim,count,120.0
2017-08,days_open_merged,Nimrod,count,4.0
2017-08,days_open_merged,Nix,count,863.0
2017-08,days_open_merged,OCaml,count,1011.0
2017-08,days_open_merged,Objective-C,count,4397.0
2017-08,days_open_merged,Objective-C++,count,41.0
2017-08,days_open_merged,Objective-J,count,10.0
2017-08,days_open_merged,OpenEdge ABL,count,15.0
2017-08,days_open_merged,OpenSCAD,count,22.0
2017-08,days_open_merged,Ox,count,
2017-08,days_open_merged,Oz,count,
2017-08,days_open_merged,P4,count,41.0
2017-08,days_open_merged,PAWN,count,16.0
2017-08,days_open_merged,PHP,count,39185.0
2017-08,days_open_merged,PLSQL,count,188.0
2017-08,days_open_merged,PLpgSQL,count,683.0
2017-08,days_open_merged,POV-Ray SDL,count,7.0
2017-08,days_open_merged,Pan,count,3.0
2017-08,days_open_merged,Papyrus,count,1.0
2017-08,days_open_merged,Parrot,count,2.0
2017-08,days_open_merged,Pascal,count,192.0
2017-08,days_open_merged,Pep8,count,
2017-08,days_open_merged,Perl,count,1937.0
2017-08,days_open_merged,Perl 6,count,156.0
2017-08,days_open_merged,Perl6,count,31.0
2017-08,days_open_merged,PicoLisp,count,1.0
2017-08,days_open_merged,PigLatin,count,
2017-08,days_open_merged,Pony,count,19.0
2017-08,days_open_merged,PostScript,count,210.0
2017-08,days_open_merged,PowerBuilder,count,65.0
2017-08,days_open_merged,PowerShell,count,3754.0
2017-08,days_open_merged,Processing,count,147.0
2017-08,days_open_merged,Prolog,count,33.0
2017-08,days_open_merged,Propeller Spin,count,
2017-08,days_open_merged,Protocol Buffer,count,342.0
2017-08,days_open_merged,Puppet,count,678.0
2017-08,days_open_merged,Pure Data,count,3.0
2017-08,days_open_merged,PureBasic,count,9.0
2017-08,days_open_merged,PureScript,count,211.0
2017-08,days_open_merged,Python,count,76755.0
2017-08,days_open_merged,QML,count,188.0
2017-08,days_open_merged,QMake,count,13.0
2017-08,days_open_merged,R,count,2754.0
2017-08,days_open_merged,RAML,count,80.0
2017-08,days_open_merged,REALbasic,count,
2017-08,days_open_merged,REXX,count,
2017-08,days_open_merged,Racket,count,107.0
2017-08,days_open_merged,Ragel,count,13.0
2017-08,days_open_merged,Ragel in Ruby Host,count,
